time,server,avgtotal
2025-01-12 20:09:00,ceimsm1-16,4102289.0
2025-01-12 20:09:30,ceimsm1-16,3728718.0
2025-01-12 20:10:00,ceimsm1-16,3707434.0
2025-01-12 20:10:30,ceimsm1-16,4019174.0
2025-01-12 20:11:00,ceimsm1-16,3741605.0
2025-01-12 20:11:30,ceimsm1-16,3700369.0
2025-01-12 20:12:00,ceimsm1-16,3928755.0
2025-01-12 20:12:30,ceimsm1-16,3696502.0
2025-01-12 20:13:00,ceimsm1-16,3714733.0
2025-01-12 20:13:30,ceimsm1-16,3983195.0
2025-01-12 20:14:00,ceimsm1-16,3709713.0
2025-01-12 20:14:30,ceimsm1-16,3686762.0
2025-01-12 20:15:00,ceimsm1-16,3679111.0
2025-01-12 20:15:30,ceimsm1-16,3647615.0
2025-01-12 20:16:00,ceimsm1-16,3478784.0
2025-01-12 20:16:30,ceimsm1-16,3708516.0
2025-01-12 20:17:00,ceimsm1-16,3676407.0
2025-01-12 20:17:30,ceimsm1-16,3647492.0
2025-01-12 20:18:00,ceimsm1-16,3623228.0
2025-01-12 20:18:30,ceimsm1-16,3651717.0
2025-01-12 20:19:00,ceimsm1-16,3248657.0
2025-01-12 20:19:30,ceimsm1-16,3525010.0
2025-01-12 20:20:00,ceimsm1-16,3583663.0
2025-01-12 20:20:30,ceimsm1-16,3579852.0
2025-01-12 20:21:00,ceimsm1-16,3685572.0
2025-01-12 20:21:30,ceimsm1-16,3692931.0
2025-01-12 20:22:00,ceimsm1-16,3667878.0
2025-01-12 20:22:30,ceimsm1-16,3672973.0
2025-01-12 20:23:00,ceimsm1-16,3677732.0
2025-01-12 20:23:30,ceimsm1-16,3706087.0
2025-01-12 20:24:00,ceimsm1-16,3689549.0
2025-01-12 20:24:30,ceimsm1-16,3700144.0
2025-01-12 20:25:00,ceimsm1-16,3715679.0
2025-01-12 20:25:30,ceimsm1-16,3712024.0
2025-01-12 20:26:00,ceimsm1-16,3703411.0
2025-01-12 20:26:30,ceimsm1-16,3691379.0
2025-01-12 20:27:00,ceimsm1-16,3712955.0
2025-01-12 20:27:30,ceimsm1-16,3707896.0
2025-01-12 20:28:00,ceimsm1-16,3728321.0
2025-01-12 20:28:30,ceimsm1-16,3727610.0
2025-01-12 20:29:00,ceimsm1-16,3726137.0
2025-01-12 20:29:30,ceimsm1-16,3734251.0
2025-01-12 20:30:00,ceimsm1-16,3722507.0
2025-01-12 20:30:30,ceimsm1-16,3755950.0
2025-01-12 20:31:00,ceimsm1-16,3279005.0
2025-01-12 20:31:30,ceimsm1-16,3747494.0
2025-01-12 20:32:00,ceimsm1-16,3242781.0
2025-01-12 20:32:30,ceimsm1-16,3200463.0
2025-01-12 20:33:00,ceimsm1-16,3003312.0
2025-01-12 20:33:30,ceimsm1-16,2564132.0
2025-01-12 20:34:00,ceimsm1-16,3044723.0
2025-01-12 20:34:30,ceimsm1-16,3514676.0
2025-01-12 20:35:00,ceimsm1-16,3192648.0
2025-01-12 20:35:30,ceimsm1-16,3622263.0
2025-01-12 20:36:00,ceimsm1-16,3272805.0
2025-01-12 20:36:30,ceimsm1-16,3679495.0
2025-01-12 20:37:00,ceimsm1-16,3714059.0
2025-01-12 20:37:30,ceimsm1-16,3734552.0
2025-01-12 20:38:00,ceimsm1-16,3743275.0
2025-01-12 20:38:30,ceimsm1-16,3259058.0
2025-01-12 20:39:00,ceimsm1-16,3689034.0
2025-01-12 20:39:30,ceimsm1-16,3700303.0
2025-01-12 20:40:00,ceimsm1-16,3300111.0
2025-01-12 20:40:30,ceimsm1-16,3245289.0
2025-01-12 20:41:00,ceimsm1-16,3331485.0
2025-01-12 20:41:30,ceimsm1-16,3220684.0
2025-01-12 20:42:00,ceimsm1-16,3732752.0
2025-01-12 20:42:30,ceimsm1-16,3574073.0
2025-01-12 20:43:00,ceimsm1-16,3534126.0
2025-01-12 20:43:30,ceimsm1-16,3506581.0
2025-01-12 20:44:00,ceimsm1-16,3875269.0
2025-01-12 20:44:30,ceimsm1-16,3269939.0
2025-01-12 20:45:00,ceimsm1-16,3734255.0
2025-01-12 20:45:30,ceimsm1-16,3536486.0
2025-01-12 20:46:00,ceimsm1-16,3640832.0
2025-01-12 20:46:30,ceimsm1-16,4008142.0
2025-01-12 20:47:00,ceimsm1-16,3850499.0
2025-01-12 20:47:30,ceimsm1-16,3779966.0
2025-01-12 20:48:00,ceimsm1-16,3595307.0
2025-01-12 20:48:30,ceimsm1-16,3806371.0
2025-01-12 20:49:00,ceimsm1-16,3724587.0
2025-01-12 20:49:30,ceimsm1-16,3747900.0
2025-01-12 20:50:00,ceimsm1-16,3747806.0
2025-01-12 20:50:30,ceimsm1-16,3433197.0
2025-01-12 20:51:00,ceimsm1-16,3577613.0
2025-01-12 20:51:30,ceimsm1-16,3666643.0
2025-01-12 20:52:00,ceimsm1-16,3701848.0
2025-01-12 20:52:30,ceimsm1-16,3767681.0
2025-01-12 20:53:00,ceimsm1-16,3810103.0
2025-01-12 20:53:30,ceimsm1-16,3279214.0
2025-01-12 20:54:00,ceimsm1-16,3188456.0
2025-01-12 20:54:30,ceimsm1-16,3711414.0
2025-01-12 20:55:00,ceimsm1-16,3700772.0
2025-01-12 20:55:30,ceimsm1-16,3192437.0
2025-01-12 20:56:00,ceimsm1-16,3668694.0
2025-01-12 20:56:30,ceimsm1-16,3596876.0
2025-01-12 20:57:00,ceimsm1-16,3674352.0
2025-01-12 20:57:30,ceimsm1-16,3251644.0
2025-01-12 20:58:00,ceimsm1-16,3150360.0
2025-01-12 20:58:30,ceimsm1-16,3259373.0
2025-01-12 20:59:00,ceimsm1-16,3733355.0
2025-01-12 20:59:30,ceimsm1-16,3730366.0
2025-01-12 21:00:00,ceimsm1-16,3735106.0
2025-01-12 21:00:30,ceimsm1-16,3770686.0
2025-01-12 21:01:00,ceimsm1-16,3757404.0
2025-01-12 21:01:30,ceimsm1-16,3740313.0
2025-01-12 21:02:00,ceimsm1-16,3735590.0
2025-01-12 21:02:30,ceimsm1-16,3007940.0
2025-01-12 21:03:00,ceimsm1-16,3105589.0
2025-01-12 21:03:30,ceimsm1-16,3293748.0
2025-01-12 21:04:00,ceimsm1-16,3332325.0
2025-01-12 21:04:30,ceimsm1-16,3741684.0
2025-01-12 21:05:00,ceimsm1-16,3679958.0
2025-01-12 21:05:30,ceimsm1-16,3736824.0
2025-01-12 21:06:00,ceimsm1-16,3726321.0
2025-01-12 21:06:30,ceimsm1-16,3745324.0
2025-01-12 21:07:00,ceimsm1-16,3768396.0
2025-01-12 21:07:30,ceimsm1-16,3731002.0
2025-01-12 21:08:00,ceimsm1-16,3235861.0
2025-01-12 21:08:30,ceimsm1-16,3178377.0
2025-01-12 21:09:00,ceimsm1-16,3052257.0
2025-01-12 21:09:30,ceimsm1-16,3110846.0
2025-01-12 21:10:00,ceimsm1-16,3072878.0
2025-01-12 21:10:30,ceimsm1-16,3582312.0
2025-01-12 21:11:00,ceimsm1-16,3643404.0
2025-01-12 21:11:30,ceimsm1-16,3618157.0
2025-01-12 21:12:00,ceimsm1-16,3631627.0
2025-01-12 21:12:30,ceimsm1-16,3648185.0
2025-01-12 21:13:00,ceimsm1-16,3626199.0
2025-01-12 21:13:30,ceimsm1-16,3652890.0
2025-01-12 21:14:00,ceimsm1-16,3666678.0
2025-01-12 21:14:30,ceimsm1-16,3690296.0
2025-01-12 21:15:00,ceimsm1-16,3042416.0
2025-01-12 21:15:30,ceimsm1-16,2560976.0
2025-01-12 21:16:00,ceimsm1-16,2927749.0
2025-01-12 21:16:30,ceimsm1-16,3117241.0
2025-01-12 21:17:00,ceimsm1-16,3598284.0
2025-01-12 21:17:30,ceimsm1-16,3638876.0
2025-01-12 21:18:00,ceimsm1-16,3597357.0
2025-01-12 21:18:30,ceimsm1-16,3657395.0
2025-01-12 21:19:00,ceimsm1-16,3616238.0
2025-01-12 21:19:30,ceimsm1-16,3682004.0
2025-01-12 21:20:00,ceimsm1-16,3247761.0
2025-01-12 21:20:30,ceimsm1-16,2906992.0
2025-01-12 21:21:00,ceimsm1-16,2815889.0
2025-01-12 21:21:30,ceimsm1-16,3014133.0
2025-01-12 21:22:00,ceimsm1-16,3583584.0
2025-01-12 21:22:30,ceimsm1-16,3171265.0
2025-01-12 21:23:00,ceimsm1-16,3628979.0
2025-01-12 21:23:30,ceimsm1-16,3679663.0
2025-01-12 21:24:00,ceimsm1-16,3646272.0
2025-01-12 21:24:30,ceimsm1-16,3662228.0
2025-01-12 21:25:00,ceimsm1-16,3621009.0
2025-01-12 21:25:30,ceimsm1-16,3553402.0
2025-01-12 21:26:00,ceimsm1-16,3527495.0
2025-01-12 21:26:30,ceimsm1-16,3632400.0
2025-01-12 21:27:00,ceimsm1-16,3608580.0
2025-01-12 21:27:30,ceimsm1-16,3668208.0
2025-01-12 21:28:00,ceimsm1-16,3671877.0
2025-01-12 21:28:30,ceimsm1-16,3699745.0
2025-01-12 21:29:00,ceimsm1-16,3732572.0
2025-01-12 21:29:30,ceimsm1-16,3725497.0
2025-01-12 21:30:00,ceimsm1-16,3727287.0
2025-01-12 21:30:30,ceimsm1-16,3595381.0
2025-01-12 21:31:00,ceimsm1-16,3663054.0
2025-01-12 21:31:30,ceimsm1-16,3629180.0
2025-01-12 21:32:00,ceimsm1-16,3593523.0
2025-01-12 21:32:30,ceimsm1-16,3606771.0
2025-01-12 21:33:00,ceimsm1-16,3616703.0
2025-01-12 21:33:30,ceimsm1-16,3655301.0
2025-01-12 21:34:00,ceimsm1-16,3705075.0
2025-01-12 21:34:30,ceimsm1-16,3662238.0
2025-01-12 21:35:00,ceimsm1-16,3643710.0
2025-01-12 21:35:30,ceimsm1-16,3660370.0
2025-01-12 21:36:00,ceimsm1-16,3689268.0
2025-01-12 21:36:30,ceimsm1-16,3675962.0
2025-01-12 21:37:00,ceimsm1-16,3712934.0
2025-01-12 21:37:30,ceimsm1-16,3703977.0
2025-01-12 21:38:00,ceimsm1-16,3051748.0
2025-01-12 21:38:30,ceimsm1-16,2805700.0
2025-01-12 21:39:00,ceimsm1-16,3107429.0
2025-01-12 21:39:30,ceimsm1-16,3575460.0
2025-01-12 21:40:00,ceimsm1-16,3578141.0
2025-01-12 21:40:30,ceimsm1-16,3670492.0
2025-01-12 21:41:00,ceimsm1-16,3565420.0
2025-01-12 21:41:30,ceimsm1-16,3562980.0
2025-01-12 21:42:00,ceimsm1-16,3588188.0
2025-01-12 21:42:30,ceimsm1-16,3593347.0
2025-01-12 21:43:00,ceimsm1-16,3616937.0
2025-01-12 21:43:30,ceimsm1-16,3671611.0
2025-01-12 21:44:00,ceimsm1-16,3648400.0
2025-01-12 21:44:30,ceimsm1-16,3593495.0
2025-01-12 21:45:00,ceimsm1-16,3591022.0
2025-01-12 21:45:30,ceimsm1-16,3585632.0
2025-01-12 21:46:00,ceimsm1-16,3627403.0
2025-01-12 21:46:30,ceimsm1-16,3581218.0
2025-01-12 21:47:00,ceimsm1-16,3449462.0
2025-01-12 21:47:30,ceimsm1-16,3473823.0
2025-01-12 21:48:00,ceimsm1-16,3618921.0
2025-01-12 21:48:30,ceimsm1-16,3598678.0
2025-01-12 21:49:00,ceimsm1-16,3580780.0
2025-01-12 21:49:30,ceimsm1-16,3595492.0
2025-01-12 21:50:00,ceimsm1-16,3602145.0
2025-01-12 21:50:30,ceimsm1-16,3556604.0
2025-01-12 21:51:00,ceimsm1-16,3575684.0
2025-01-12 21:51:30,ceimsm1-16,3642721.0
2025-01-12 21:52:00,ceimsm1-16,3657216.0
2025-01-12 21:52:30,ceimsm1-16,4251385.0
2025-01-12 21:53:00,ceimsm1-16,3628100.0
2025-01-12 21:53:30,ceimsm1-16,3633148.0
2025-01-12 21:54:00,ceimsm1-16,3611031.0
2025-01-12 21:54:30,ceimsm1-16,3579360.0
2025-01-12 21:55:00,ceimsm1-16,3665808.0
2025-01-12 21:55:30,ceimsm1-16,3659241.0
2025-01-12 21:56:00,ceimsm1-16,3591927.0
2025-01-12 21:56:30,ceimsm1-16,3643683.0
2025-01-12 21:57:00,ceimsm1-16,3197734.0
2025-01-12 21:57:30,ceimsm1-16,2803524.0
2025-01-12 21:58:00,ceimsm1-16,2572416.0
2025-01-12 21:58:30,ceimsm1-16,2944544.0
2025-01-12 21:59:00,ceimsm1-16,3473071.0
2025-01-12 21:59:30,ceimsm1-16,3590883.0
2025-01-12 22:00:00,ceimsm1-16,3487785.0
2025-01-12 22:00:30,ceimsm1-16,3580662.0
2025-01-12 20:00:00,ceimsm1-17,4082700.0
2025-01-12 20:00:30,ceimsm1-17,3974251.0
2025-01-12 20:01:00,ceimsm1-17,4303162.0
2025-01-12 20:01:30,ceimsm1-17,4027070.0
2025-01-12 20:02:00,ceimsm1-17,4007211.0
2025-01-12 20:02:30,ceimsm1-17,4309280.0
2025-01-12 20:03:00,ceimsm1-17,4003796.0
2025-01-12 20:03:30,ceimsm1-17,4259026.0
2025-01-12 20:04:00,ceimsm1-17,3899789.0
2025-01-12 20:04:30,ceimsm1-17,3954002.0
2025-01-12 20:05:00,ceimsm1-17,4091717.0
2025-01-12 20:05:30,ceimsm1-17,4335308.0
2025-01-12 20:06:00,ceimsm1-17,4287098.0
2025-01-12 20:06:30,ceimsm1-17,4031910.0
2025-01-12 20:07:00,ceimsm1-17,4148520.0
2025-01-12 20:07:30,ceimsm1-17,4243157.0
2025-01-12 20:08:00,ceimsm1-17,4090407.0
2025-01-12 20:08:30,ceimsm1-17,4070289.0
2025-01-12 20:09:00,ceimsm1-17,3756650.0
2025-01-12 20:09:30,ceimsm1-17,4300661.0
2025-01-12 20:10:00,ceimsm1-17,3858122.0
2025-01-12 20:10:30,ceimsm1-17,3955160.0
2025-01-12 20:11:00,ceimsm1-17,4348641.0
2025-01-12 20:11:30,ceimsm1-17,4215053.0
2025-01-12 20:12:00,ceimsm1-17,4321722.0
2025-01-12 20:12:30,ceimsm1-17,4362446.0
2025-01-12 20:13:00,ceimsm1-17,4357004.0
2025-01-12 20:13:30,ceimsm1-17,4386531.0
2025-01-12 20:14:00,ceimsm1-17,4365517.0
2025-01-12 20:14:30,ceimsm1-17,4395174.0
2025-01-12 20:15:00,ceimsm1-17,4396978.0
2025-01-12 20:15:30,ceimsm1-17,4310258.0
2025-01-12 20:16:00,ceimsm1-17,4071014.0
2025-01-12 20:16:30,ceimsm1-17,4136652.0
2025-01-12 20:17:00,ceimsm1-17,4388009.0
2025-01-12 20:17:30,ceimsm1-17,4329623.0
2025-01-12 20:18:00,ceimsm1-17,4035758.0
2025-01-12 20:18:30,ceimsm1-17,4281981.0
2025-01-12 20:19:00,ceimsm1-17,4394402.0
2025-01-12 20:19:30,ceimsm1-17,4174947.0
2025-01-12 20:20:00,ceimsm1-17,4036950.0
2025-01-12 20:20:30,ceimsm1-17,4301148.0
2025-01-12 20:21:00,ceimsm1-17,4367513.0
2025-01-12 20:21:30,ceimsm1-17,4343232.0
2025-01-12 20:22:00,ceimsm1-17,4042904.0
2025-01-12 20:22:30,ceimsm1-17,4067889.0
2025-01-12 20:23:00,ceimsm1-17,4340625.0
2025-01-12 20:23:30,ceimsm1-17,4317967.0
2025-01-12 20:24:00,ceimsm1-17,4087565.0
2025-01-12 20:24:30,ceimsm1-17,4115614.0
2025-01-12 20:25:00,ceimsm1-17,4325546.0
2025-01-12 20:25:30,ceimsm1-17,4365621.0
2025-01-12 20:26:00,ceimsm1-17,3972259.0
2025-01-12 20:26:30,ceimsm1-17,3852837.0
2025-01-12 20:27:00,ceimsm1-17,3859928.0
2025-01-12 20:27:30,ceimsm1-17,4325971.0
2025-01-12 20:28:00,ceimsm1-17,3975498.0
2025-01-12 20:28:30,ceimsm1-17,4318287.0
2025-01-12 20:29:00,ceimsm1-17,4041053.0
2025-01-12 20:29:30,ceimsm1-17,4013111.0
2025-01-12 20:30:00,ceimsm1-17,4113799.0
2025-01-12 20:30:30,ceimsm1-17,3921738.0
2025-01-12 20:31:00,ceimsm1-17,3486377.0
2025-01-12 20:31:30,ceimsm1-17,3974113.0
2025-01-12 20:32:00,ceimsm1-17,4088403.0
2025-01-12 20:32:30,ceimsm1-17,3412327.0
2025-01-12 20:33:00,ceimsm1-17,3486790.0
2025-01-12 20:33:30,ceimsm1-17,3850618.0
2025-01-12 20:34:00,ceimsm1-17,3950114.0
2025-01-12 20:34:30,ceimsm1-17,3505537.0
2025-01-12 20:35:00,ceimsm1-17,3878182.0
2025-01-12 20:35:30,ceimsm1-17,3411395.0
2025-01-12 20:36:00,ceimsm1-17,3913940.0
2025-01-12 20:36:30,ceimsm1-17,3892999.0
2025-01-12 20:37:00,ceimsm1-17,3897526.0
2025-01-12 20:37:30,ceimsm1-17,3902256.0
2025-01-12 20:38:00,ceimsm1-17,3974002.0
2025-01-12 20:38:30,ceimsm1-17,3907583.0
2025-01-12 20:39:00,ceimsm1-17,3928527.0
2025-01-12 20:39:30,ceimsm1-17,3905554.0
2025-01-12 20:40:00,ceimsm1-17,3398130.0
2025-01-12 20:40:30,ceimsm1-17,3985571.0
2025-01-12 20:41:00,ceimsm1-17,4255677.0
2025-01-12 20:41:30,ceimsm1-17,3926286.0
2025-01-12 20:42:00,ceimsm1-17,3874059.0
2025-01-12 20:42:30,ceimsm1-17,3844633.0
2025-01-12 20:43:00,ceimsm1-17,3861873.0
2025-01-12 20:43:30,ceimsm1-17,3783353.0
2025-01-12 20:44:00,ceimsm1-17,3808681.0
2025-01-12 20:44:30,ceimsm1-17,3235723.0
2025-01-12 20:45:00,ceimsm1-17,2201572.0
2025-01-12 20:45:30,ceimsm1-17,2249882.0
2025-01-12 20:46:00,ceimsm1-17,2648996.0
2025-01-12 20:46:30,ceimsm1-17,3304413.0
2025-01-12 20:47:00,ceimsm1-17,3302406.0
2025-01-12 20:47:30,ceimsm1-17,3688299.0
2025-01-12 20:48:00,ceimsm1-17,3347821.0
2025-01-12 20:48:30,ceimsm1-17,3789857.0
2025-01-12 20:49:00,ceimsm1-17,3697818.0
2025-01-12 20:49:30,ceimsm1-17,3752695.0
2025-01-12 20:50:00,ceimsm1-17,3757750.0
2025-01-12 20:50:30,ceimsm1-17,3743738.0
2025-01-12 20:51:00,ceimsm1-17,3772144.0
2025-01-12 20:51:30,ceimsm1-17,3769946.0
2025-01-12 20:52:00,ceimsm1-17,3762205.0
2025-01-12 20:52:30,ceimsm1-17,3773125.0
2025-01-12 20:53:00,ceimsm1-17,3734702.0
2025-01-12 20:53:30,ceimsm1-17,3285144.0
2025-01-12 20:54:00,ceimsm1-17,3711014.0
2025-01-12 20:54:30,ceimsm1-17,3629376.0
2025-01-12 20:55:00,ceimsm1-17,3691661.0
2025-01-12 20:55:30,ceimsm1-17,3705483.0
2025-01-12 20:56:00,ceimsm1-17,3516465.0
2025-01-12 20:56:30,ceimsm1-17,3545918.0
2025-01-12 20:57:00,ceimsm1-17,3737335.0
2025-01-12 20:57:30,ceimsm1-17,3788823.0
2025-01-12 20:58:00,ceimsm1-17,3777511.0
2025-01-12 20:58:30,ceimsm1-17,3740166.0
2025-01-12 20:59:00,ceimsm1-17,3323917.0
2025-01-12 20:59:30,ceimsm1-17,3313224.0
2025-01-12 21:00:00,ceimsm1-17,3313360.0
2025-01-12 21:00:30,ceimsm1-17,3359852.0
2025-01-12 21:01:00,ceimsm1-17,3342788.0
2025-01-12 21:01:30,ceimsm1-17,3321888.0
2025-01-12 21:02:00,ceimsm1-17,3349395.0
2025-01-12 21:02:30,ceimsm1-17,3390277.0
2025-01-12 21:03:00,ceimsm1-17,3349095.0
2025-01-12 21:03:30,ceimsm1-17,3314755.0
2025-01-12 21:04:00,ceimsm1-17,3405458.0
2025-01-12 21:04:30,ceimsm1-17,3379966.0
2025-01-12 21:05:00,ceimsm1-17,3364869.0
2025-01-12 21:05:30,ceimsm1-17,3851811.0
2025-01-12 21:06:00,ceimsm1-17,3880056.0
2025-01-12 21:06:30,ceimsm1-17,3820580.0
2025-01-12 21:07:00,ceimsm1-17,3830091.0
2025-01-12 21:07:30,ceimsm1-17,3316989.0
2025-01-12 21:08:00,ceimsm1-17,3406962.0
2025-01-12 21:08:30,ceimsm1-17,3331233.0
2025-01-12 21:09:00,ceimsm1-17,3277570.0
2025-01-12 21:09:30,ceimsm1-17,3264854.0
2025-01-12 21:10:00,ceimsm1-17,3251214.0
2025-01-12 21:10:30,ceimsm1-17,3303680.0
2025-01-12 21:11:00,ceimsm1-17,3778615.0
2025-01-12 21:11:30,ceimsm1-17,3796015.0
2025-01-12 21:12:00,ceimsm1-17,3779944.0
2025-01-12 21:12:30,ceimsm1-17,3812869.0
2025-01-12 21:13:00,ceimsm1-17,3816699.0
2025-01-12 21:13:30,ceimsm1-17,3818078.0
2025-01-12 21:14:00,ceimsm1-17,3838901.0
2025-01-12 21:14:30,ceimsm1-17,3798290.0
2025-01-12 21:15:00,ceimsm1-17,3823863.0
2025-01-12 21:15:30,ceimsm1-17,3752161.0
2025-01-12 21:16:00,ceimsm1-17,3776781.0
2025-01-12 21:16:30,ceimsm1-17,3799765.0
2025-01-12 21:17:00,ceimsm1-17,3791816.0
2025-01-12 21:17:30,ceimsm1-17,3820232.0
2025-01-12 21:18:00,ceimsm1-17,3838896.0
2025-01-12 21:18:30,ceimsm1-17,3062444.0
2025-01-12 21:19:00,ceimsm1-17,2443293.0
2025-01-12 21:19:30,ceimsm1-17,2834253.0
2025-01-12 21:20:00,ceimsm1-17,3005863.0
2025-01-12 21:20:30,ceimsm1-17,3521308.0
2025-01-12 21:21:00,ceimsm1-17,3652106.0
2025-01-12 21:21:30,ceimsm1-17,3742325.0
2025-01-12 21:22:00,ceimsm1-17,3723388.0
2025-01-12 21:22:30,ceimsm1-17,3287715.0
2025-01-12 21:23:00,ceimsm1-17,3746205.0
2025-01-12 21:23:30,ceimsm1-17,3720501.0
2025-01-12 21:24:00,ceimsm1-17,3718185.0
2025-01-12 21:24:30,ceimsm1-17,3775545.0
2025-01-12 21:25:00,ceimsm1-17,3768241.0
2025-01-12 21:25:30,ceimsm1-17,3745156.0
2025-01-12 21:26:00,ceimsm1-17,3781546.0
2025-01-12 21:26:30,ceimsm1-17,3768427.0
2025-01-12 21:27:00,ceimsm1-17,3758841.0
2025-01-12 21:27:30,ceimsm1-17,3820862.0
2025-01-12 21:28:00,ceimsm1-17,3780506.0
2025-01-12 21:28:30,ceimsm1-17,3747244.0
2025-01-12 21:29:00,ceimsm1-17,3771051.0
2025-01-12 21:29:30,ceimsm1-17,3750741.0
2025-01-12 21:30:00,ceimsm1-17,3736097.0
2025-01-12 21:30:30,ceimsm1-17,3739280.0
2025-01-12 21:31:00,ceimsm1-17,3737442.0
2025-01-12 21:31:30,ceimsm1-17,3717468.0
2025-01-12 21:32:00,ceimsm1-17,3683298.0
2025-01-12 21:32:30,ceimsm1-17,3614413.0
2025-01-12 21:33:00,ceimsm1-17,3586130.0
2025-01-12 21:33:30,ceimsm1-17,3597375.0
2025-01-12 21:34:00,ceimsm1-17,3640004.0
2025-01-12 21:34:30,ceimsm1-17,3649021.0
2025-01-12 21:35:00,ceimsm1-17,3689932.0
2025-01-12 21:35:30,ceimsm1-17,3720669.0
2025-01-12 21:36:00,ceimsm1-17,3725952.0
2025-01-12 21:36:30,ceimsm1-17,3729404.0
2025-01-12 21:37:00,ceimsm1-17,3735345.0
2025-01-12 21:37:30,ceimsm1-17,3710462.0
2025-01-12 21:38:00,ceimsm1-17,3573944.0
2025-01-12 21:38:30,ceimsm1-17,3771029.0
2025-01-12 21:39:00,ceimsm1-17,3736402.0
2025-01-12 21:39:30,ceimsm1-17,3741080.0
2025-01-12 21:40:00,ceimsm1-17,3735060.0
2025-01-12 21:40:30,ceimsm1-17,3022394.0
2025-01-12 21:41:00,ceimsm1-17,2439877.0
2025-01-12 21:41:30,ceimsm1-17,2855000.0
2025-01-12 21:42:00,ceimsm1-17,3463254.0
2025-01-12 21:42:30,ceimsm1-17,3543813.0
2025-01-12 21:43:00,ceimsm1-17,3603699.0
2025-01-12 21:43:30,ceimsm1-17,3573193.0
2025-01-12 21:44:00,ceimsm1-17,3616426.0
2025-01-12 21:44:30,ceimsm1-17,3612603.0
2025-01-12 21:45:00,ceimsm1-17,3723219.0
2025-01-12 21:45:30,ceimsm1-17,3725964.0
2025-01-12 21:46:00,ceimsm1-17,3573846.0
2025-01-12 21:46:30,ceimsm1-17,3736823.0
2025-01-12 21:47:00,ceimsm1-17,3583040.0
2025-01-12 21:47:30,ceimsm1-17,3505819.0
2025-01-12 21:48:00,ceimsm1-17,3588798.0
2025-01-12 21:48:30,ceimsm1-17,3714974.0
2025-01-12 21:49:00,ceimsm1-17,3741331.0
2025-01-12 21:49:30,ceimsm1-17,3754942.0
2025-01-12 21:50:00,ceimsm1-17,3772171.0
2025-01-12 21:50:30,ceimsm1-17,3741791.0
2025-01-12 21:51:00,ceimsm1-17,3698986.0
2025-01-12 21:51:30,ceimsm1-17,3751844.0
2025-01-12 21:52:00,ceimsm1-17,3793044.0
2025-01-12 21:52:30,ceimsm1-17,3761491.0
2025-01-12 21:53:00,ceimsm1-17,3789654.0
2025-01-12 21:53:30,ceimsm1-17,3788264.0
2025-01-12 21:54:00,ceimsm1-17,3572220.0
2025-01-12 21:54:30,ceimsm1-17,3536446.0
2025-01-12 21:55:00,ceimsm1-17,3608631.0
2025-01-12 21:55:30,ceimsm1-17,3758573.0
2025-01-12 21:56:00,ceimsm1-17,3739814.0
2025-01-12 21:56:30,ceimsm1-17,3815744.0
2025-01-12 21:57:00,ceimsm1-17,3814292.0
2025-01-12 21:57:30,ceimsm1-17,3792159.0
2025-01-12 21:58:00,ceimsm1-17,3181899.0
2025-01-12 21:58:30,ceimsm1-17,2683937.0
2025-01-12 21:59:00,ceimsm1-17,2665931.0
2025-01-12 21:59:30,ceimsm1-17,2949302.0
2025-01-12 22:00:00,ceimsm1-17,3047963.0
2025-01-12 22:00:30,ceimsm1-17,3522075.0
2025-01-12 20:00:00,ceimsm1-18,3757003.0
2025-01-12 20:00:30,ceimsm1-18,3754786.0
2025-01-12 20:01:00,ceimsm1-18,4042497.0
2025-01-12 20:01:30,ceimsm1-18,3754288.0
2025-01-12 20:02:00,ceimsm1-18,3812004.0
2025-01-12 20:02:30,ceimsm1-18,3791917.0
2025-01-12 20:03:00,ceimsm1-18,3781974.0
2025-01-12 20:03:30,ceimsm1-18,3801905.0
2025-01-12 20:04:00,ceimsm1-18,3685597.0
2025-01-12 20:04:30,ceimsm1-18,3712615.0
2025-01-12 20:05:00,ceimsm1-18,3887639.0
2025-01-12 20:05:30,ceimsm1-18,3739201.0
2025-01-12 20:06:00,ceimsm1-18,3746297.0
2025-01-12 20:06:30,ceimsm1-18,3735830.0
2025-01-12 20:07:00,ceimsm1-18,4065244.0
2025-01-12 20:07:30,ceimsm1-18,3455018.0
2025-01-12 20:08:00,ceimsm1-18,3652381.0
2025-01-12 20:08:30,ceimsm1-18,3625678.0
2025-01-12 20:09:00,ceimsm1-18,3748415.0
2025-01-12 20:09:30,ceimsm1-18,3573321.0
2025-01-12 20:10:00,ceimsm1-18,3566018.0
2025-01-12 20:10:30,ceimsm1-18,3582806.0
2025-01-12 20:11:00,ceimsm1-18,3609735.0
2025-01-12 20:11:30,ceimsm1-18,3585017.0
2025-01-12 20:12:00,ceimsm1-18,3596350.0
2025-01-12 20:12:30,ceimsm1-18,3865468.0
2025-01-12 20:13:00,ceimsm1-18,3640436.0
2025-01-12 20:13:30,ceimsm1-18,3682733.0
2025-01-12 20:14:00,ceimsm1-18,3587642.0
2025-01-12 20:14:30,ceimsm1-18,3601601.0
2025-01-12 20:15:00,ceimsm1-18,3575174.0
2025-01-12 20:15:30,ceimsm1-18,3345645.0
2025-01-12 20:16:00,ceimsm1-18,3590420.0
