time,server,avg-resp-time-hit,avg-resp-time-hit-https,avg-resp-time-miss,avg-resp-time-miss-https
2025-01-12 20:38:05,cecmaz1-05,4.0,27.0,22.0,4.0
2025-01-12 20:38:05,cecmsm1-06,3.0,418.0,46.0,4.0
2025-01-12 20:38:05,cefsbin3-03,9.0,48.0,46.0,9.0
2025-01-12 20:38:05,cefsbin3-04,4.0,34.0,35.0,4.0
2025-01-12 20:38:05,cefsbin3-06,7.0,43.0,35.0,7.0
2025-01-12 20:38:05,ceihta1-12,5.0,146.0,32.0,6.0
2025-01-12 20:38:05,ceihta1-19,4.0,81.0,29.0,5.0
2025-01-12 20:38:05,ceihta1-20,8.0,43.0,41.0,7.0
2025-01-12 20:38:05,ceimno1-01,5.0,27.0,27.0,5.0
2025-01-12 20:38:05,ceimno1-04,5.0,26.0,30.0,5.0
2025-01-12 20:38:05,ceimno1-11,6.0,40.0,43.0,6.0
2025-01-12 20:38:05,ceimno1-12,5.0,24.0,29.0,6.0
2025-01-12 20:38:05,ceimno1-13,0.0,8.0,9.0,5.0
2025-01-12 20:38:05,ceimno1-16,4.0,27.0,16.0,5.0
2025-01-12 20:38:05,ceimno1-18,6.0,28.0,27.0,7.0
2025-01-12 20:38:05,ceimpe1-04,6.0,275.0,54.0,16.0
2025-01-12 20:38:05,ceimpe1-07,5.0,199.0,22.0,6.0
2025-01-12 20:38:05,ceimpe1-13,5.0,224.0,88.0,17.0
2025-01-12 20:38:05,ceimpe1-15,4.0,231.0,23.0,4.0
2025-01-12 20:38:05,ceimsm1-04,3.0,13.0,13.0,3.0
2025-01-12 20:38:05,ceimsm1-05,3.0,16.0,14.0,3.0
2025-01-12 20:38:05,ceimsm1-06,3.0,19.0,13.0,3.0
2025-01-12 20:38:05,ceimsm1-07,5.0,14.0,18.0,6.0
2025-01-12 20:38:05,ceimsm1-10,5.0,21.0,16.0,5.0
2025-01-12 20:38:05,ceimsm1-12,5.0,14.0,16.0,5.0
2025-01-12 20:38:10,cecbep1-05,5.0,40.0,36.0,6.0
2025-01-12 20:38:10,cecbep1-06,4.0,40.0,38.0,4.0
2025-01-12 20:38:10,cecmaz1-04,3.0,19.0,22.0,3.0
2025-01-12 20:38:10,cecmaz1-07,4.0,30.0,25.0,5.0
2025-01-12 20:38:10,cecmsm1-01,3.0,515.0,75.0,7.0
2025-01-12 20:38:10,cecmsm1-05,4.0,516.0,59.0,10.0
2025-01-12 20:38:10,cecmsm1-07,3.0,427.0,43.0,5.0
2025-01-12 20:38:10,cecmsm1-08,3.0,391.0,49.0,7.0
2025-01-12 20:38:10,cefsbin3-02,4.0,43.0,37.0,5.0
2025-01-12 20:38:10,cefsbin3-05,5.0,41.0,33.0,6.0
2025-01-12 20:38:10,ceihta1-05,93.0,1906.0,277.0,173.0
2025-01-12 20:38:10,ceihta1-13,5.0,44.0,29.0,5.0
2025-01-12 20:38:10,ceihta1-14,5.0,43.0,30.0,6.0
2025-01-12 20:38:10,ceihta1-18,7.0,53.0,54.0,8.0
2025-01-12 20:38:10,ceimno1-03,5.0,32.0,30.0,6.0
2025-01-12 20:38:10,ceimno1-06,5.0,37.0,49.0,5.0
2025-01-12 20:38:10,ceimno1-09,5.0,26.0,66.0,6.0
2025-01-12 20:38:10,ceimno1-15,35.0,198.0,162.0,33.0
2025-01-12 20:38:10,ceimpe1-02,5.0,31.0,19.0,5.0
2025-01-12 20:38:10,ceimpe1-06,6.0,39.0,34.0,9.0
2025-01-12 20:38:10,ceimpe1-08,6.0,32.0,34.0,6.0
2025-01-12 20:38:10,ceimpe1-12,6.0,31.0,25.0,6.0
2025-01-12 20:38:10,ceimsm1-11,5.0,20.0,22.0,6.0
2025-01-12 20:38:10,ceimsm1-17,5.0,26.0,23.0,5.0
2025-01-12 20:38:15,cecbep1-01,6.0,40.0,38.0,5.0
2025-01-12 20:38:15,cecbep1-03,4.0,32.0,36.0,4.0
2025-01-12 20:38:15,cecbep1-04,4.0,65.0,35.0,5.0
2025-01-12 20:38:15,cecbep1-07,4.0,39.0,32.0,4.0
2025-01-12 20:38:15,cecmaz1-01,4.0,23.0,23.0,4.0
2025-01-12 20:38:15,cecmaz1-02,3.0,20.0,24.0,3.0
2025-01-12 20:38:15,cecmaz1-03,4.0,21.0,23.0,4.0
2025-01-12 20:38:15,cecmaz1-06,3.0,23.0,25.0,3.0
2025-01-12 20:38:15,cecmaz1-08,3.0,21.0,26.0,4.0
2025-01-12 20:38:15,cecmsm1-04,4.0,526.0,67.0,11.0
2025-01-12 20:38:15,cefsbin3-01,4.0,35.0,44.0,5.0
2025-01-12 20:38:15,ceihta1-01,5.0,35.0,30.0,6.0
2025-01-12 20:38:15,ceihta1-02,6.0,42.0,35.0,7.0
2025-01-12 20:38:15,ceihta1-03,5.0,104.0,31.0,6.0
2025-01-12 20:38:15,ceihta1-04,5.0,43.0,28.0,6.0
2025-01-12 20:38:15,ceihta1-06,5.0,172.0,29.0,5.0
2025-01-12 20:38:15,ceihta1-08,5.0,138.0,34.0,6.0
2025-01-12 20:38:15,ceihta1-10,6.0,178.0,45.0,7.0
2025-01-12 20:38:15,ceihta1-11,5.0,39.0,32.0,5.0
2025-01-12 20:38:15,ceihta1-16,6.0,286.0,51.0,10.0
2025-01-12 20:38:15,ceihta1-17,5.0,113.0,51.0,10.0
2025-01-12 20:38:15,ceimno1-02,5.0,22.0,48.0,5.0
2025-01-12 20:38:15,ceimno1-05,5.0,31.0,29.0,5.0
2025-01-12 20:38:15,ceimno1-07,6.0,80.0,38.0,6.0
2025-01-12 20:38:15,ceimno1-08,4.0,28.0,56.0,5.0
2025-01-12 20:38:15,ceimno1-10,5.0,36.0,46.0,5.0
2025-01-12 20:38:15,ceimno1-17,5.0,33.0,29.0,6.0
2025-01-12 20:38:15,ceimpe1-01,7.0,105.0,70.0,36.0
2025-01-12 20:38:15,ceimpe1-09,5.0,39.0,31.0,8.0
2025-01-12 20:38:15,ceimpe1-10,7.0,58.0,60.0,12.0
2025-01-12 20:38:15,ceimpe1-11,10.0,218.0,67.0,59.0
2025-01-12 20:38:15,ceimsm1-01,3.0,35.0,31.0,3.0
2025-01-12 20:38:15,ceimsm1-02,3.0,32.0,13.0,3.0
2025-01-12 20:38:15,ceimsm1-03,3.0,21.0,19.0,3.0
2025-01-12 20:38:15,ceimsm1-08,5.0,27.0,22.0,5.0
2025-01-12 20:38:15,ceimsm1-13,78.0,328.0,255.0,113.0
2025-01-12 20:38:15,ceimsm1-14,5.0,26.0,25.0,6.0
2025-01-12 20:38:15,ceimsm1-15,6.0,26.0,52.0,8.0
2025-01-12 20:38:15,ceimsm1-18,6.0,40.0,31.0,8.0
2025-01-12 20:38:20,cecbep1-02,5.0,43.0,30.0,5.0
2025-01-12 20:38:20,cecbep1-08,5.0,34.0,36.0,5.0
2025-01-12 20:38:20,cecmaz1-05,4.0,31.0,25.0,4.0
2025-01-12 20:38:20,cecmsm1-06,3.0,440.0,46.0,3.0
2025-01-12 20:38:20,cefsbin3-03,8.0,47.0,41.0,8.0
2025-01-12 20:38:20,cefsbin3-04,4.0,34.0,40.0,4.0
2025-01-12 20:38:20,cefsbin3-06,7.0,48.0,36.0,7.0
2025-01-12 20:38:20,ceihta1-12,5.0,46.0,30.0,5.0
2025-01-12 20:38:20,ceihta1-19,5.0,52.0,28.0,5.0
2025-01-12 20:38:20,ceimno1-01,5.0,29.0,52.0,6.0
2025-01-12 20:38:20,ceimno1-04,5.0,33.0,38.0,5.0
2025-01-12 20:38:20,ceimno1-11,5.0,24.0,38.0,5.0
2025-01-12 20:38:20,ceimno1-12,5.0,63.0,38.0,6.0
2025-01-12 20:38:20,ceimno1-13,0.0,9.0,9.0,5.0
2025-01-12 20:38:20,ceimno1-16,4.0,27.0,25.0,5.0
2025-01-12 20:38:20,ceimno1-18,6.0,22.0,29.0,6.0
2025-01-12 20:38:20,ceimpe1-04,7.0,73.0,46.0,17.0
2025-01-12 20:38:20,ceimpe1-07,8.0,190.0,52.0,18.0
2025-01-12 20:38:20,ceimpe1-13,5.0,131.0,59.0,28.0
2025-01-12 20:38:20,ceimpe1-15,4.0,55.0,21.0,4.0
2025-01-12 20:38:20,ceimsm1-04,3.0,36.0,34.0,3.0
2025-01-12 20:38:20,ceimsm1-05,3.0,53.0,25.0,3.0
2025-01-12 20:38:20,ceimsm1-06,3.0,44.0,12.0,3.0
2025-01-12 20:38:20,ceimsm1-07,5.0,13.0,19.0,5.0
2025-01-12 20:38:20,ceimsm1-10,5.0,21.0,24.0,5.0
2025-01-12 20:38:20,ceimsm1-12,5.0,25.0,21.0,5.0
2025-01-12 20:38:25,cecbep1-05,5.0,41.0,34.0,6.0
2025-01-12 20:38:25,cecbep1-06,4.0,44.0,37.0,4.0
2025-01-12 20:38:25,cecmaz1-04,3.0,21.0,23.0,3.0
2025-01-12 20:38:25,cecmaz1-07,4.0,26.0,23.0,5.0
2025-01-12 20:38:25,cecmsm1-01,3.0,477.0,72.0,4.0
2025-01-12 20:38:25,cecmsm1-05,3.0,361.0,54.0,4.0
2025-01-12 20:38:25,cecmsm1-07,3.0,374.0,41.0,3.0
2025-01-12 20:38:25,cecmsm1-08,3.0,336.0,40.0,4.0
2025-01-12 20:38:25,cefsbin3-02,4.0,37.0,41.0,4.0
2025-01-12 20:38:25,cefsbin3-05,6.0,49.0,36.0,7.0
2025-01-12 20:38:25,ceihta1-13,5.0,32.0,26.0,5.0
2025-01-12 20:38:25,ceihta1-14,5.0,26.0,29.0,5.0
2025-01-12 20:38:25,ceihta1-18,6.0,41.0,32.0,6.0
2025-01-12 20:38:25,ceimno1-03,5.0,28.0,49.0,6.0
2025-01-12 20:38:25,ceimno1-06,5.0,22.0,60.0,5.0
2025-01-12 20:38:25,ceimno1-09,5.0,64.0,81.0,5.0
2025-01-12 20:38:25,ceimpe1-02,6.0,34.0,32.0,7.0
2025-01-12 20:38:25,ceimpe1-06,27.0,410.0,146.0,93.0
2025-01-12 20:38:25,ceimpe1-08,6.0,35.0,35.0,6.0
2025-01-12 20:38:25,ceimpe1-12,14.0,205.0,161.0,31.0
2025-01-12 20:38:25,ceimsm1-11,5.0,45.0,24.0,5.0
2025-01-12 20:38:25,ceimsm1-17,4.0,107.0,32.0,5.0
2025-01-12 20:38:30,cecbep1-01,5.0,38.0,35.0,5.0
2025-01-12 20:38:30,cecbep1-03,4.0,36.0,32.0,4.0
2025-01-12 20:38:30,cecbep1-04,4.0,58.0,33.0,5.0
2025-01-12 20:38:30,cecbep1-07,4.0,35.0,30.0,4.0
2025-01-12 20:38:30,cecmaz1-01,4.0,22.0,24.0,4.0
2025-01-12 20:38:30,cecmaz1-02,3.0,20.0,23.0,3.0
2025-01-12 20:38:30,cecmaz1-03,4.0,19.0,22.0,4.0
2025-01-12 20:38:30,cecmaz1-06,3.0,26.0,25.0,3.0
2025-01-12 20:38:30,cecmaz1-08,4.0,20.0,26.0,4.0
2025-01-12 20:38:30,cecmsm1-04,5.0,299.0,46.0,13.0
2025-01-12 20:38:30,cefsbin3-01,4.0,36.0,42.0,4.0
2025-01-12 20:38:30,ceihta1-01,5.0,27.0,27.0,5.0
2025-01-12 20:38:30,ceihta1-02,5.0,32.0,29.0,5.0
2025-01-12 20:38:30,ceihta1-03,5.0,27.0,26.0,5.0
2025-01-12 20:38:30,ceihta1-04,4.0,29.0,28.0,5.0
2025-01-12 20:38:30,ceihta1-06,5.0,26.0,29.0,5.0
2025-01-12 20:38:30,ceihta1-08,5.0,27.0,32.0,5.0
2025-01-12 20:38:30,ceihta1-10,6.0,32.0,35.0,7.0
2025-01-12 20:38:30,ceihta1-11,5.0,30.0,30.0,6.0
2025-01-12 20:38:30,ceihta1-15,5.0,31.0,29.0,8.0
2025-01-12 20:38:30,ceihta1-16,7.0,35.0,45.0,8.0
2025-01-12 20:38:30,ceihta1-17,5.0,30.0,40.0,6.0
2025-01-12 20:38:30,ceimno1-02,5.0,26.0,102.0,5.0
2025-01-12 20:38:30,ceimno1-05,4.0,26.0,82.0,5.0
2025-01-12 20:38:30,ceimno1-07,5.0,19.0,126.0,5.0
2025-01-12 20:38:30,ceimno1-08,4.0,49.0,103.0,5.0
2025-01-12 20:38:30,ceimno1-10,5.0,27.0,100.0,5.0
2025-01-12 20:38:30,ceimno1-14,6.0,27.0,30.0,6.0
2025-01-12 20:38:30,ceimno1-17,6.0,32.0,85.0,6.0
2025-01-12 20:38:30,ceimpe1-01,6.0,57.0,30.0,8.0
2025-01-12 20:38:30,ceimpe1-09,6.0,43.0,30.0,12.0
2025-01-12 20:38:30,ceimpe1-10,6.0,44.0,75.0,9.0
2025-01-12 20:38:30,ceimpe1-11,8.0,676.0,271.0,36.0
2025-01-12 20:38:30,ceimsm1-01,3.0,71.0,72.0,3.0
2025-01-12 20:38:30,ceimsm1-02,3.0,76.0,11.0,3.0
2025-01-12 20:38:30,ceimsm1-03,3.0,40.0,48.0,3.0
2025-01-12 20:38:30,ceimsm1-08,5.0,42.0,52.0,5.0
2025-01-12 20:38:30,ceimsm1-14,5.0,79.0,30.0,5.0
2025-01-12 20:38:30,ceimsm1-15,5.0,64.0,80.0,6.0
2025-01-12 20:38:30,ceimsm1-18,5.0,42.0,44.0,6.0
2025-01-12 20:38:35,cecbep1-02,5.0,34.0,29.0,5.0
2025-01-12 20:38:35,cecbep1-08,5.0,36.0,34.0,5.0
2025-01-12 20:38:35,cecmaz1-05,4.0,25.0,20.0,4.0
2025-01-12 20:38:35,cecmsm1-06,3.0,404.0,41.0,3.0
2025-01-12 20:38:35,cefsbin3-03,5.0,40.0,42.0,5.0
2025-01-12 20:38:35,cefsbin3-04,4.0,30.0,40.0,4.0
2025-01-12 20:38:35,cefsbin3-06,7.0,45.0,37.0,7.0
2025-01-12 20:38:35,ceihta1-12,5.0,30.0,30.0,5.0
2025-01-12 20:38:35,ceihta1-19,14.0,58.0,45.0,15.0
2025-01-12 20:38:35,ceimno1-01,5.0,28.0,157.0,5.0
2025-01-12 20:38:35,ceimno1-04,5.0,34.0,65.0,5.0
2025-01-12 20:38:35,ceimno1-11,6.0,46.0,123.0,5.0
2025-01-12 20:38:35,ceimno1-12,5.0,93.0,70.0,7.0
2025-01-12 20:38:35,ceimno1-13,0.0,8.0,10.0,5.0
2025-01-12 20:38:35,ceimno1-16,4.0,19.0,75.0,6.0
2025-01-12 20:38:35,ceimno1-18,6.0,26.0,62.0,7.0
2025-01-12 20:38:35,ceimpe1-04,15.0,157.0,81.0,62.0
2025-01-12 20:38:35,ceimpe1-07,10.0,173.0,134.0,22.0
2025-01-12 20:38:35,ceimpe1-13,4.0,55.0,45.0,6.0
2025-01-12 20:38:35,ceimpe1-15,4.0,47.0,21.0,4.0
2025-01-12 20:38:35,ceimsm1-04,3.0,65.0,83.0,3.0
2025-01-12 20:38:35,ceimsm1-05,3.0,127.0,46.0,3.0
2025-01-12 20:38:35,ceimsm1-06,3.0,118.0,16.0,3.0
2025-01-12 20:38:35,ceimsm1-07,5.0,13.0,31.0,5.0
2025-01-12 20:38:35,ceimsm1-10,5.0,17.0,44.0,5.0
2025-01-12 20:38:35,ceimsm1-12,4.0,32.0,23.0,5.0
2025-01-12 20:38:40,cecbep1-05,5.0,44.0,32.0,6.0
2025-01-12 20:38:40,cecbep1-06,4.0,47.0,39.0,4.0
2025-01-12 20:38:40,cecmaz1-04,3.0,19.0,22.0,3.0
2025-01-12 20:38:40,cecmaz1-07,4.0,25.0,22.0,5.0
2025-01-12 20:38:40,cecmsm1-01,3.0,520.0,60.0,4.0
2025-01-12 20:38:40,cecmsm1-03,5.0,415.0,44.0,9.0
2025-01-12 20:38:40,cecmsm1-05,3.0,437.0,54.0,4.0
2025-01-12 20:38:40,cecmsm1-07,3.0,449.0,37.0,3.0
2025-01-12 20:38:40,cecmsm1-08,3.0,364.0,42.0,4.0
2025-01-12 20:38:40,cefsbin3-02,4.0,37.0,44.0,5.0
2025-01-12 20:38:40,cefsbin3-05,7.0,53.0,37.0,7.0
2025-01-12 20:38:40,ceihta1-13,5.0,90.0,30.0,5.0
2025-01-12 20:38:40,ceihta1-14,5.0,26.0,30.0,5.0
2025-01-12 20:38:40,ceihta1-18,5.0,47.0,28.0,6.0
2025-01-12 20:38:40,ceimno1-03,8.0,209.0,113.0,14.0
2025-01-12 20:38:40,ceimno1-06,5.0,66.0,88.0,6.0
2025-01-12 20:38:40,ceimno1-09,6.0,51.0,124.0,9.0
2025-01-12 20:38:40,ceimpe1-02,7.0,38.0,47.0,7.0
2025-01-12 20:38:40,ceimpe1-08,6.0,52.0,41.0,6.0
2025-01-12 20:38:40,ceimpe1-12,10.0,285.0,218.0,22.0
2025-01-12 20:38:40,ceimsm1-11,5.0,85.0,34.0,6.0
2025-01-12 20:38:40,ceimsm1-17,5.0,206.0,128.0,5.0
2025-01-12 20:38:45,cecbep1-01,5.0,38.0,34.0,5.0
2025-01-12 20:38:45,cecbep1-03,4.0,36.0,31.0,4.0
2025-01-12 20:38:45,cecbep1-04,5.0,61.0,31.0,5.0
2025-01-12 20:38:45,cecbep1-07,4.0,39.0,34.0,4.0
2025-01-12 20:38:45,cecmaz1-01,4.0,21.0,22.0,4.0
2025-01-12 20:38:45,cecmaz1-02,3.0,21.0,23.0,3.0
2025-01-12 20:38:45,cecmaz1-03,4.0,21.0,22.0,4.0
2025-01-12 20:38:45,cecmaz1-06,3.0,22.0,24.0,3.0
2025-01-12 20:38:45,cecmaz1-08,4.0,27.0,27.0,4.0
2025-01-12 20:38:45,cecmsm1-04,4.0,442.0,52.0,8.0
2025-01-12 20:38:45,cefsbin3-01,6.0,37.0,46.0,6.0
2025-01-12 20:38:45,ceihta1-01,6.0,134.0,26.0,6.0
2025-01-12 20:38:45,ceihta1-02,5.0,119.0,30.0,6.0
2025-01-12 20:38:45,ceihta1-03,5.0,92.0,26.0,6.0
2025-01-12 20:38:45,ceihta1-04,4.0,40.0,27.0,5.0
2025-01-12 20:38:45,ceihta1-06,13.0,134.0,47.0,16.0
2025-01-12 20:38:45,ceihta1-08,5.0,139.0,31.0,5.0
2025-01-12 20:38:45,ceihta1-10,6.0,109.0,34.0,6.0
2025-01-12 20:38:45,ceihta1-11,5.0,106.0,35.0,6.0
2025-01-12 20:38:45,ceihta1-15,6.0,127.0,32.0,10.0
2025-01-12 20:38:45,ceihta1-16,4.0,89.0,37.0,5.0
2025-01-12 20:38:45,ceihta1-17,4.0,34.0,37.0,5.0
2025-01-12 20:38:45,ceimno1-02,5.0,217.0,45.0,6.0
2025-01-12 20:38:45,ceimno1-05,4.0,151.0,45.0,5.0
2025-01-12 20:38:45,ceimno1-07,7.0,193.0,96.0,9.0
2025-01-12 20:38:45,ceimno1-08,4.0,202.0,77.0,7.0
2025-01-12 20:38:45,ceimno1-10,6.0,180.0,77.0,9.0
2025-01-12 20:38:45,ceimno1-14,9.0,194.0,91.0,8.0
2025-01-12 20:38:45,ceimno1-17,5.0,117.0,43.0,6.0
2025-01-12 20:38:45,ceimpe1-01,9.0,102.0,69.0,29.0
2025-01-12 20:38:45,ceimpe1-09,6.0,89.0,33.0,12.0
2025-01-12 20:38:45,ceimpe1-10,9.0,315.0,132.0,26.0
2025-01-12 20:38:45,ceimpe1-11,15.0,588.0,230.0,24.0
2025-01-12 20:38:45,ceimsm1-01,3.0,94.0,89.0,3.0
2025-01-12 20:38:45,ceimsm1-02,3.0,66.0,12.0,3.0
2025-01-12 20:38:45,ceimsm1-03,3.0,91.0,57.0,3.0
2025-01-12 20:38:45,ceimsm1-08,5.0,41.0,68.0,5.0
2025-01-12 20:38:45,ceimsm1-14,5.0,120.0,52.0,6.0
2025-01-12 20:38:45,ceimsm1-15,5.0,81.0,164.0,7.0
2025-01-12 20:38:45,ceimsm1-16,7.0,83.0,48.0,8.0
2025-01-12 20:38:45,ceimsm1-18,6.0,173.0,157.0,11.0
2025-01-12 20:38:50,cecbep1-02,6.0,38.0,33.0,5.0
2025-01-12 20:38:50,cecbep1-08,5.0,39.0,34.0,5.0
2025-01-12 20:38:50,cecmaz1-05,4.0,27.0,21.0,4.0
2025-01-12 20:38:50,cecmsm1-06,3.0,413.0,60.0,3.0
2025-01-12 20:38:50,cefsbin3-03,5.0,38.0,40.0,5.0
2025-01-12 20:38:50,cefsbin3-04,4.0,32.0,40.0,4.0
2025-01-12 20:38:50,cefsbin3-06,7.0,44.0,37.0,7.0
2025-01-12 20:38:50,ceihta1-12,4.0,166.0,28.0,5.0
2025-01-12 20:38:50,ceihta1-19,88.0,1274.0,638.0,141.0
2025-01-12 20:38:50,ceihta1-20,5.0,181.0,36.0,5.0
2025-01-12 20:38:50,ceimno1-01,5.0,432.0,35.0,7.0
2025-01-12 20:38:50,ceimno1-04,6.0,338.0,47.0,10.0
2025-01-12 20:38:50,ceimno1-11,10.0,365.0,118.0,10.0
2025-01-12 20:38:50,ceimno1-12,8.0,345.0,71.0,17.0
2025-01-12 20:38:50,ceimno1-13,0.0,8.0,9.0,5.0
2025-01-12 20:38:50,ceimno1-16,64.0,557.0,371.0,121.0
2025-01-12 20:38:50,ceimno1-18,6.0,277.0,31.0,7.0
2025-01-12 20:38:50,ceimpe1-07,17.0,722.0,271.0,62.0
2025-01-12 20:38:50,ceimpe1-13,7.0,160.0,93.0,12.0
2025-01-12 20:38:50,ceimpe1-15,4.0,103.0,27.0,4.0
2025-01-12 20:38:50,ceimsm1-04,3.0,48.0,86.0,3.0
2025-01-12 20:38:50,ceimsm1-05,3.0,109.0,49.0,3.0
2025-01-12 20:38:50,ceimsm1-06,4.0,110.0,17.0,3.0
2025-01-12 20:38:50,ceimsm1-07,5.0,19.0,30.0,6.0
2025-01-12 20:38:50,ceimsm1-10,5.0,16.0,53.0,5.0
2025-01-12 20:38:50,ceimsm1-12,4.0,34.0,29.0,5.0
2025-01-12 20:38:55,cecbep1-05,5.0,35.0,31.0,5.0
2025-01-12 20:38:55,cecbep1-06,4.0,53.0,41.0,4.0
2025-01-12 20:38:55,cecmaz1-04,3.0,19.0,21.0,3.0
2025-01-12 20:38:55,cecmaz1-07,4.0,26.0,25.0,5.0
2025-01-12 20:38:55,cecmsm1-01,3.0,494.0,72.0,4.0
2025-01-12 20:38:55,cecmsm1-03,5.0,382.0,70.0,11.0
2025-01-12 20:38:55,cecmsm1-05,4.0,401.0,51.0,4.0
2025-01-12 20:38:55,cecmsm1-07,3.0,468.0,48.0,3.0
2025-01-12 20:38:55,cecmsm1-08,3.0,359.0,32.0,4.0
2025-01-12 20:38:55,cefsbin3-02,4.0,41.0,43.0,5.0
2025-01-12 20:38:55,cefsbin3-05,5.0,48.0,35.0,6.0
2025-01-12 20:38:55,ceihta1-13,5.0,175.0,37.0,6.0
2025-01-12 20:38:55,ceihta1-14,5.0,238.0,32.0,6.0
2025-01-12 20:38:55,ceihta1-18,5.0,190.0,26.0,5.0
2025-01-12 20:38:55,ceimno1-03,5.0,488.0,48.0,12.0
2025-01-12 20:38:55,ceimno1-06,5.0,484.0,41.0,7.0
2025-01-12 20:38:55,ceimno1-09,6.0,438.0,83.0,15.0
2025-01-12 20:38:55,ceimpe1-02,6.0,36.0,57.0,8.0
2025-01-12 20:38:55,ceimpe1-08,6.0,260.0,48.0,7.0
2025-01-12 20:38:55,ceimpe1-12,16.0,691.0,262.0,82.0
2025-01-12 20:38:55,ceimpe1-14,8.0,268.0,124.0,37.0
2025-01-12 20:38:55,ceimsm1-11,5.0,38.0,21.0,5.0
2025-01-12 20:38:55,ceimsm1-17,5.0,98.0,29.0,6.0
2025-01-12 20:39:00,cecbep1-01,5.0,36.0,33.0,5.0
2025-01-12 20:39:00,cecbep1-03,4.0,35.0,27.0,4.0
2025-01-12 20:39:00,cecbep1-04,5.0,39.0,34.0,5.0
2025-01-12 20:39:00,cecbep1-07,4.0,41.0,32.0,4.0
2025-01-12 20:39:00,cecmaz1-01,4.0,22.0,24.0,4.0
2025-01-12 20:39:00,cecmaz1-02,4.0,24.0,23.0,4.0
2025-01-12 20:39:00,cecmaz1-03,4.0,21.0,23.0,4.0
2025-01-12 20:39:00,cecmaz1-06,3.0,22.0,25.0,4.0
2025-01-12 20:39:00,cecmaz1-08,4.0,33.0,26.0,4.0
2025-01-12 20:39:00,cecmsm1-04,5.0,490.0,53.0,12.0
2025-01-12 20:39:00,cefsbin3-01,9.0,47.0,53.0,10.0
2025-01-12 20:39:00,ceihta1-01,5.0,188.0,34.0,6.0
2025-01-12 20:39:00,ceihta1-02,9.0,218.0,31.0,6.0
2025-01-12 20:39:00,ceihta1-03,5.0,214.0,28.0,6.0
2025-01-12 20:39:00,ceihta1-04,7.0,103.0,41.0,10.0
2025-01-12 20:39:00,ceihta1-06,110.0,678.0,438.0,136.0
2025-01-12 20:39:00,ceihta1-08,5.0,156.0,34.0,6.0
2025-01-12 20:39:00,ceihta1-09,6.0,174.0,48.0,7.0
2025-01-12 20:39:00,ceihta1-10,5.0,202.0,36.0,6.0
2025-01-12 20:39:00,ceihta1-11,5.0,172.0,37.0,6.0
2025-01-12 20:39:00,ceihta1-15,5.0,180.0,55.0,8.0
2025-01-12 20:39:00,ceihta1-16,5.0,145.0,48.0,6.0
2025-01-12 20:39:00,ceihta1-17,9.0,84.0,46.0,16.0
2025-01-12 20:39:00,ceimno1-02,5.0,566.0,31.0,6.0
2025-01-12 20:39:00,ceimno1-05,12.0,460.0,100.0,23.0
2025-01-12 20:39:00,ceimno1-07,5.0,533.0,32.0,8.0
2025-01-12 20:39:00,ceimno1-08,5.0,625.0,94.0,12.0
2025-01-12 20:39:00,ceimno1-10,7.0,611.0,65.0,19.0
2025-01-12 20:39:00,ceimno1-17,5.0,481.0,33.0,7.0
2025-01-12 20:39:00,ceimpe1-01,9.0,316.0,88.0,25.0
2025-01-12 20:39:00,ceimpe1-09,11.0,700.0,83.0,54.0
2025-01-12 20:39:00,ceimpe1-10,10.0,359.0,78.0,32.0
2025-01-12 20:39:00,ceimsm1-01,3.0,38.0,62.0,4.0
2025-01-12 20:39:00,ceimsm1-02,3.0,29.0,13.0,3.0
2025-01-12 20:39:00,ceimsm1-03,3.0,53.0,41.0,3.0
2025-01-12 20:39:00,ceimsm1-08,5.0,27.0,42.0,5.0
2025-01-12 20:39:00,ceimsm1-14,5.0,64.0,33.0,7.0
2025-01-12 20:39:00,ceimsm1-15,5.0,34.0,57.0,7.0
2025-01-12 20:39:00,ceimsm1-16,6.0,42.0,57.0,10.0
2025-01-12 20:39:00,ceimsm1-18,7.0,391.0,46.0,15.0
2025-01-12 20:39:05,cecbep1-02,5.0,36.0,32.0,5.0
2025-01-12 20:39:05,cecbep1-08,5.0,36.0,35.0,5.0
2025-01-12 20:39:05,cecmaz1-05,4.0,31.0,29.0,4.0
2025-01-12 20:39:05,cecmsm1-06,3.0,391.0,42.0,3.0
2025-01-12 20:39:05,cefsbin3-03,5.0,39.0,41.0,5.0
2025-01-12 20:39:05,cefsbin3-04,4.0,32.0,40.0,4.0
2025-01-12 20:39:05,cefsbin3-06,7.0,43.0,32.0,7.0
2025-01-12 20:39:05,ceihta1-12,4.0,116.0,35.0,5.0
2025-01-12 20:39:05,ceihta1-20,6.0,145.0,52.0,6.0
2025-01-12 20:39:05,ceimno1-01,5.0,612.0,25.0,8.0
2025-01-12 20:39:05,ceimno1-04,5.0,571.0,34.0,7.0
2025-01-12 20:39:05,ceimno1-11,46.0,753.0,343.0,73.0
2025-01-12 20:39:05,ceimno1-12,5.0,609.0,36.0,6.0
2025-01-12 20:39:05,ceimno1-13,0.0,9.0,9.0,5.0
2025-01-12 20:39:05,ceimno1-18,5.0,493.0,25.0,6.0
2025-01-12 20:39:05,ceimpe1-07,13.0,636.0,171.0,62.0
2025-01-12 20:39:05,ceimpe1-13,19.0,760.0,106.0,55.0
